entity,attribute_camel,attribute_snake,description
edFi_disciplineIncident,externalParticipants,external_participants,An unordered collection of disciplineIncidentExternalParticipants. Information on an individual involved in the discipline incident.
edFi_disciplineIncident,incidentCost,incident_cost,"The value of any quantifiable monetary loss directly resulting from the discipline incident. Examples include the value of repairs necessitated by vandalism of a school facility, or the value of personnel resources used for repairs or consumed by the incident."
edFi_disciplineIncident,incidentDate,incident_date,"The month, day, and year on which the discipline incident occurred."
edFi_disciplineIncident,incidentDescription,incident_description,The description for an incident.
edFi_disciplineIncident,incidentLocationDescriptor,incident_location_descriptor,Identifies where the discipline incident occurred and whether or not it occurred on school.
edFi_disciplineIncident,incidentTime,incident_time,An indication of the time of day the incident took place.
edFi_disciplineIncident,reportedToLawEnforcement,reported_to_law_enforcement,Indicator of whether the incident was reported to law enforcement.
edFi_disciplineIncident,reporterDescriptionDescriptor,reporter_description_descriptor,"Information on the type of individual who reported the discipline incident. When known and/or if useful, use a more specific option code (e.g., ""Counselor"" rather than ""Professional Staff"")."
edFi_disciplineIncident,reporterName,reporter_name,Identifies the reporter of the discipline incident by name.
edFi_disciplineIncident,weapons,weapons,An unordered collection of disciplineIncidentWeapons. Identifies the type of weapon used during an incident. The Federal Gun-Free Schools Act requires states to report the number of students expelled for bringing firearms to school by type of firearm.
edFi_disciplineIncidentBehavior,behaviorDescriptor,behavior_descriptor,Describes behavior by category and provides a detailed description.
edFi_disciplineIncidentBehavior,behaviorDetailedDescription,behavior_detailed_description,Specifies a more granular level of detail of a behavior involved in the incident.
edFi_disciplineIncidentExternalParticipant,disciplineIncidentParticipationCodeDescriptor,discipline_incident_participation_code_descriptor,The role or type of participation of an individual in the discipline incident.
edFi_disciplineIncidentExternalParticipant,firstName,first_name,"A name given to an individual at birth, baptism, or during another naming ceremony, or through legal change."
edFi_disciplineIncidentExternalParticipant,lastSurname,last_surname,The name borne in common by members of a family.
edFi_disciplineIncidentReference,incidentIdentifier,incident_identifier,A locally assigned unique identifier (within the school or school district) to identify each specific DisciplineIncident or occurrence. The same identifier should be used to document the entire discipline incident even if it included multiple offenses and multiple offenders.
edFi_disciplineIncidentReference,schoolId,school_id,"The identifier assigned to a school. It must be distinct from any other identifier assigned to educational organizations, such as a LocalEducationAgencyId, to prevent duplication."
edFi_disciplineIncidentReference,link,link,
edFi_disciplineIncidentWeapon,weaponDescriptor,weapon_descriptor,Identifies the type of weapon used during an incident. The Federal Gun-Free Schools Act requires states to report the number of students expelled for bringing firearms to school by type of firearm.
edFi_educationContent,id,id,
edFi_educationContent,contentIdentifier,content_identifier,A unique identifier for the education content.
edFi_educationContent,learningStandardReference,learning_standard_reference,
edFi_educationContent,additionalAuthorsIndicator,additional_authors_indicator,"Indicates whether there are additional un-named authors. In a research report, this is often marked by the abbreviation ""et al""."
edFi_educationContent,appropriateGradeLevels,appropriate_grade_levels,"An unordered collection of educationContentAppropriateGradeLevels. Grade levels for which this education content is applicable. If omitted, considered generally applicable."
edFi_educationContent,appropriateSexes,appropriate_sexes,"An unordered collection of educationContentAppropriateSexes. Sexes for which this education content is applicable. If omitted, considered generally applicable."
edFi_educationContent,authors,authors,An unordered collection of educationContentAuthors. The individual credited with the creation of the resource.
edFi_educationContent,contentClassDescriptor,content_class_descriptor,The predominate type or kind characterizing the learning resource.
edFi_educationContent,cost,cost,An amount that has to be paid or spent to buy or obtain the education content.
edFi_educationContent,costRateDescriptor,cost_rate_descriptor,The rate by which the cost applies.
